baud,downlink_drift,alive,uplink_drift,invert,citation,description,type,norad_cat_id,uuid,mode,mode_id,service,downlink_high,uplink_high,downlink_low,updated,uplink_low,uplink_mode,status
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW TLM Beacon (drifted),Transmitter,43138,ZrWpn6siowtNvbyP8xSefE,FM,1,Unknown,null,null,437503000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK 9k6 TLM drifted (PA0DLO),Transmitter,43156,kSGSqPJfmvesAejW6HYTPM,BPSK,50,Unknown,null,null,437650000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK 9k6 TLM drifted (based on PA0DLO),Transmitter,43156,889PvsKmwVnkyy5gvvw5pi,BPSK,50,Unknown,null,null,437644000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,Spurious transmission,Transmitter,40907,ushGPST5ZBd3wZHdJZFmuJ,CW,6,Unknown,null,null,145865000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM CW,Transmitter,43467,MTyDixi4GMSAWp5xxiPvgm,CW,6,Unknown,null,null,437225000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM FSK9K6,Transmitter,43467,MoW7rRJVvLSY3XgBprHEej,FSK,72,Unknown,null,null,437325000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Linear Transponder,Transponder,43467,WAKUz4gTQef4KdoJgdDSAU,USB,9,Unknown,435250000,145960000,435200000,2019-04-18T05:39:53.343316Z,145935000,USB,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM FSK9K6,Transmitter,43468,Y3pusxeUxDoRzKWh7KEGth,FSK,72,Unknown,null,null,436500000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM AFSK (drifting),Transmitter,42707,kvLKtXixez9cNwpWDU7tWS,AFSK,49,Unknown,null,null,437018000,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM-CW TLM beacon  (drifted),Transmitter,43138,ENc5PwypWRp9TpGYFAafA6,FM,1,Unknown,null,null,437487500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 AX.25 TLM,Transmitter,43693,epZQsUEaAW3A357WE3WjgJ,FSK,72,Unknown,null,null,437800000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43693,5DoEAeVYsobgqr94Hx9sZ9,CW,6,Unknown,null,null,437800000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,KB9JHU TLM BPSK,Transmitter,42722,Mbs4rJxcYp9F7JxK3jpXuM,BPSK,50,Unknown,null,null,436571500,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW BEACON,Transmitter,43551,RQPRosihcBadtdmLE7c43h,CW,6,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK TLM,Transmitter,43551,CMgAAGxSbkVFhQrf5ocR58,GFSK,75,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW BEACON,Transmitter,43552,qRakmMap3Qkt9ZwaezfT9E,CW,6,Unknown,null,null,435550000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 TLM,Transmitter,43552,gWhusBsSLr5bpKVxkRh79F,FSK,72,Unknown,null,null,435550000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK9k6 TLM,Transmitter,99962,V9yTvPHRF3iQxtbCtxAW9A,BPSK,50,Unknown,null,null,437350000,2019-04-18T05:39:53.343316Z,null,null,active
400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,ARGOS-3 A-DCS 465.9875MHz,Transmitter,28654,jfPQW4xWfTFmp7eKoPNsph,BPSK,50,Unknown,null,null,465987500,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,SARSAT L-Band,Transmitter,28654,hkusTZTf5Yk8p6VpCEk8aX,FM,1,Unknown,null,null,1544500000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,SARSAT L-Band,Transmitter,29499,3hiFjMw8LwrrRGgoLKk83R,FM,1,Unknown,null,null,1544500000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,SARSAT L-Band,Transmitter,33591,cRCsFczwzdZSEzQtQApG8V,FM,1,Unknown,null,null,1544500000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,SARSAT L-Band,Transmitter,38771,3BkihmRk2jysTetJAFhTKn,FM,1,Unknown,null,null,1544500000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK Telemetry,Transmitter,43596,uHEnVFaagLRZiyeSZFwyoA,GMSK,63,Unknown,null,null,435670000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK Telemetry,Transmitter,43595,xJdvkNyavNNZwCFBYdWC5i,GMSK,63,Unknown,null,null,435570000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW BEACON,Transmitter,43591,NwfFCEAaoAnX3DhjdzS4qg,CW,6,Unknown,null,null,437375000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW BEACON,Transmitter,43589,5sU8zvn356KXimNpcZXNPn,CW,6,Unknown,null,null,437375000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW BEACON,Transmitter,43590,gbcectqEdajt7qUsiThoAY,CW,6,Unknown,null,null,437375000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS digipeater,Transceiver,43591,C9CQo5ghk7a6N2JGYo8dWh,AFSK,49,Unknown,null,null,145825000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS digipeater,Transceiver,43590,vcSqoKHZe6KYHoKqhTiytH,AFSK,49,Unknown,null,null,145825000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS digipeater,Transceiver,43589,wJNinAfbDaTr35RzYrnxeS,AFSK,49,Unknown,null,null,145825000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM VOICE,Transmitter,43597,LRU9DbcqQ7xpARWCiWrFZG,FM,1,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM VOICE,Transmitter,43598,8RWF5jAGR3SaG3QQJAjNSP,FM,1,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK Telemetry,Transmitter,43598,pqPZH5uwmHs9vRLCjHFaQZ,FSK,72,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK Telemetry,Transmitter,43597,GPz7QLruiv5g9uW3HmKC7H,FSK,72,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,ARGOS-3,Transmitter,29499,qaT5P4FsKUEZCSAk4sMuQc,BPSK,50,Unknown,null,null,465987500,2019-04-18T05:39:53.343316Z,null,null,active
400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,ARGOS-3,Transmitter,38771,YpHpZiWytCCCcnchvkV62Z,BPSK,50,Unknown,null,null,465987500,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,43186,4BRuhmTgygWGfgeQ3Y37VW,FM,1,Unknown,null,null,2263000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,43187,G2KXcoeT9JHmHPXmsvDgtD,FM,1,Unknown,null,null,2263000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,43188,3PjdTfdRsPsGiRHpyXf9J3,FM,1,Unknown,null,null,2263000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,43189,6nD3MSZp7VSYqBwV3XVsSb,FM,1,Unknown,null,null,2263000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,43155,ZWsrkxobozx8R5VbR9Yxog,OFDM,61,Unknown,null,null,2403000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band Downlink,Transmitter,42789,aYGBLYGRzj3RH6qcAQzLoM,FM,1,Unknown,null,null,2401000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band downlink,Transmitter,42775,LvFDqJLWXiAPm9fopoQ5rH,FM,1,Unknown,null,null,2402000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band downlink,Transmitter,42766,t2E7agiQ2Vt9RdAveUFzSo,FM,1,Unknown,null,null,2240000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,S-Band downlink,Transmitter,42723,crcrzYYVVfi4cZNjC7S2Ye,FM,1,Unknown,null,null,2400500000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,0,true,null,false,CITATION NEEDED - https://xkcd.com/285/,HRPT,Transmitter,40069,4E4o7CEgHWUtpsFStWuuaa,HRPT,45,Unknown,null,null,1700000000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AX.25 FSK9k6,Transmitter,43615,M254Xd2mj4z3RFihmXRe56,FSK,72,Unknown,null,null,437150000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW,Transmitter,43615,5ZbWqSVCZ87RFqMWqiodXB,CW,6,Unknown,null,null,437150000,2019-04-18T05:39:53.343316Z,null,null,active
19200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AX.25 GFSK19k2,Transmitter,43617,dxToHGhvUpdMwrAFJ7gf76,GFSK,75,Unknown,null,null,437450000,2019-04-18T05:39:53.343316Z,null,null,active
19200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AX.25 GFSK19k2,Transmitter,43616,yTpH2QWnVX2w9mz9EuFVj2,GFSK,75,Unknown,null,null,437475000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AX.25 GFSK9k6,Transmitter,43617,FgBaUzULUc6wseLXx7hiSo,GFSK,75,Unknown,null,null,437450000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6,Transmitter,43614,P2BxveGC2piBc9BY2Vad8P,FSK,72,Unknown,null,null,437275000,2019-04-18T05:39:53.343316Z,null,null,active
15.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon drifted,Transceiver,39439,E9oxq3fVUqxWJwbsJFn94f,CW,6,Unknown,null,null,145970000,2019-04-18T05:39:53.343316Z,435520000,CW,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mother CW Beacon,Transmitter,43640,AHkcqL43CfVpo43YMd72he,CW,6,Unknown,null,null,437245000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Daughter CW Beacon,Transmitter,43640,fvsx5rUqh7NRe7aV7W6foi,CW,6,Unknown,null,null,437255000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mother AFSK1k2,Transmitter,43640,8asMcXVyUJWkQzcADwhpog,AFSK,49,Unknown,null,null,437405000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mother GMSK9k6,Transmitter,43640,DVrQS37nbVyPJDex3p4hqX,GFSK,75,Unknown,null,null,437405000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Daughter AFSK1k2,Transmitter,43640,evNu7Asm8fzgQTfPLQtJ2o,AFSK,49,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Daughter GMSK9k6,Transmitter,43640,Wj3wT53V3Coyt2Cva7Qrhn,GMSK,63,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,99981,HaioKXQtHNrcYTrw7pxrbm,CW,6,Unknown,null,null,145890000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM VOICE,Transmitter,99981,5bmvVycYhmC5kpge5y2BqU,FM,1,Unknown,null,null,145890000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK1k2,Transmitter,99981,FjxYLt8a2TiFRr8RW8gxy6,AFSK,49,Unknown,null,null,145890000,2019-04-18T05:39:53.343316Z,null,null,active
38400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,pi/4 QPSK38k4,Transmitter,99981,bLbd9EtoQfivs5eysYemb2,QPSK,69,Unknown,null,null,436930000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry Beacon,Transmitter,39492,jzrNsDQNgzxxZvHBWPvo74,CW,6,Unknown,null,null,435265000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK9k6,Transmitter,43666,kEUqb2dq3VYYLRxjRMZiWc,GMSK,63,Unknown,null,null,436200000,2019-04-18T05:39:53.343316Z,null,null,inactive
4800.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK4k8,Transceiver,43666,XoMqgqhmj5V5XZpKo8UeXH,GMSK,63,Unknown,null,null,436990000,2019-04-18T05:39:53.343316Z,436200000,GMSK,inactive
9600.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry GMSK9k6,Transmitter,43666,Y3JogBsBZiyhmXLLPr9D4Q,GMSK,63,Unknown,null,null,436990000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry GMSK9k6 AX.25,Transceiver,43677,6kVX4aQjDZHGBJYSHGhaga,GMSK,63,Unknown,null,null,437390000,2019-04-18T05:39:53.343316Z,435280000,GMSK,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43677,ttuDCCJHRoYjtEYuJS2otk,CW,6,Unknown,null,null,437390000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43679,b2e32bD2FQmuEa95cpcLaT,CW,6,Unknown,null,null,437350000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM,Transmitter,43679,BgkipNqBJHngFE7LB2qp85,FM,1,Unknown,null,null,437400000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,High Speed 115kbpsGMSK,Transmitter,43679,Zqbhz2u99f5gsuHpQGegPZ,GMSK,63,Unknown,null,null,437200000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry FSK9k6,Transmitter,43681,txSMS2PSzXs66a8nfCQHDf,FSK,72,Unknown,null,null,437385000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,WSJT,Transmitter,43681,aNmvBHhT8mmyxj6tMhce77,WSJT,64,Unknown,null,null,437505000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,WSJT,Transmitter,43677,MHUkkmcUrRpxvexXC6R5pC,WSJT,64,Unknown,null,null,437510000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6,Transmitter,43666,aS4oVeSSuAkEDEVGmpdcNe,FSK,72,Unknown,null,null,436990000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,41933,x4NJc3RM38ULsChvtx5UY8,CW,6,Unknown,null,null,437290000,2019-04-18T05:39:53.343316Z,null,null,inactive
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK1k2 TLM,Transmitter,41933,ZsVGPDqNbo2qDTBFLvLARb,FSK,72,Unknown,null,null,437290000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Temp survey,Transmitter,42716,tJQr3gGKvoWKeV5Jf3Vfpm,FSK,72,Unknown,null,null,435785000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW drifted beacon,Transmitter,43677,n5gvW3nTotScHvDkapie3L,CW,6,Unknown,null,null,437388500,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW drifted beacon,Transmitter,43677,w7P94GHjtdfjHnYG9RrkHJ,CW,6,Unknown,null,null,437391500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,UHF BPSK9k6 Telemetry,Transmitter,43814,E7UF4RrE6DP578K3orALYQ,BPSK,50,Unknown,null,null,435275000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,UHF BPSK1k2 TLM,Transmitter,39439,6SYqdPdX7PsEJiLn9vXrSR,BPSK,50,Unknown,null,null,437385000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,U/V FM,Transceiver,43770,5AqszaBQhFwfRF74XHUXY5,FM,1,Unknown,null,null,145920000,2019-04-18T05:39:53.343316Z,435300000,FM,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,L/V FM,Transceiver,43770,pUjViMSiFpt9rYRfh8jwGa,FM,1,Unknown,null,null,145920000,2019-04-18T05:39:53.343316Z,1267300000,FM,active
200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,DUV TLM,Transmitter,43770,bxfwWfvm9UaXRvVfyhcjt6,DUV,58,Unknown,null,null,145920000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43780,r8kzxurnEPPdbkpGYU4D2a,CW,6,Unknown,null,null,145950000,2019-04-18T05:39:53.343316Z,null,null,active
12500.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK Telemetry,Transmitter,43780,Pep4VZvfomiawYMYXwgdwk,BPSK,50,Unknown,null,null,145950000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK9k6 digital data,Transmitter,43770,aQiKaeWH7YPEMNgGo5Qg58,AFSK,49,Unknown,null,null,145920000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK4k8 AX25 ESEO TLM,Transmitter,43792,MJ9pU2M5qNQRRKzBHHniMb,GMSK,63,Unknown,null,null,437000000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK4k8 AX25 FUNcube-4 Beacon,Transmitter,43792,xTVXwsEVTjzmE7zGKTmGhg,BPSK,50,Unknown,null,null,145895000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM,Transceiver,43792,aj32dry5ZZkoA84yLYz8y8,FM,1,Unknown,null,null,145895000,2019-04-18T05:39:53.343316Z,1263500000,FM,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK1k2 AX25 FUNcube-4 Beacon,Transmitter,43792,y5GTUBzux5RccNkkSvcsfJ,BPSK,50,Unknown,null,null,145895000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43743,6WmKkuZA37r5vT7xz2VGBY,CW,6,Unknown,null,null,437775000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK9k6,Transmitter,43743,VHSMhg3mqEWUemD9UhkQJf,GFSK Rktr,68,Unknown,null,null,437775000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,99901,QbDTAeAyQ9SdpUfRegx8BZ,CW,6,Unknown,null,null,437250000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 TLM,Transmitter,99901,ArnEbH8rDZLL75ivL7YYu2,FSK,72,Unknown,null,null,437250000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AX25 50KHz wide,Transmitter,43738,EGfygz7QpFdWZJ6hktGrrZ,FM,1,Unknown,null,null,437450000,2019-04-18T05:39:53.343316Z,null,null,active
12500.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Downlink,Transponder,43780,SsA4Y9wudA3S7DBt79sjQ9,BPSK,50,Unknown,145956250,null,145943750,2019-04-18T05:39:53.343316Z,null,BPSK,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,1k2 UHF TLM,Transmitter,43597,H86rQQN7bnwm7K38rQNDtH,AFSK,49,Unknown,null,null,437050000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM,Transmitter,43738,Vteu3rpiLQdr4o59RC6sgA,GMSK,63,Unknown,null,null,437450000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM,Transmitter,43722,73b5ZadSPpGXjtRhodjYxL,FSK,72,Unknown,null,null,400625000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 TLM,Transmitter,43809,MyaAyCJkdyBc2AheYeH2JV,FSK,72,Unknown,null,null,400625000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK9k6 TLM,Transmitter,43793,etjM6oKkFxcm6pSQoYPRFo,GFSK,75,Unknown,null,null,437250000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK1k2 AX.25 TLM,Transmitter,99913,vyrpLh6J6Ngis62eCVrjeN,BPSK,50,Unknown,null,null,435835000,2019-04-18T05:39:53.343316Z,null,null,active
